Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18
1530555188666241025,"RT @EquityzDarling : Was chatting about this with a friend earlier today. If there is one aspect that features in every great teacher I've had - real time teachers, thinkers I've read, or folks I've just observed to learn from - it is this. They have a profound appreciation for the 'grey'. (1/6)",dreamingofchocolatetart,tartlikelemon,2022-05-28T14:22:47.000Z,Sat May 28 14:22:47 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1530450454261293057,RT @15outof10 : Princess Leia ✅ Adopted https://t.co/GciKP0V7ZF,dreamingofchocolatetart,tartlikelemon,2022-05-28T07:26:37.000Z,Sat May 28 07:26:37 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTyWGD7UUAATHXh.jpg,https://pbs.twimg.com/media/FTyWGEbUsAAriRB.jpg,,
1530450440826937344,"RT @15outof10 : Pingu ✅ Adopted

You guys haven’t met Pingu yet. He was in a Chicago shelter with a ruptured tooth root abscess. Very gross, but he’s doing much better and he’s so excited to finally have a home of his own ❤️‍🩹 https://t.co/ONjdWADcut",dreamingofchocolatetart,tartlikelemon,2022-05-28T07:26:34.000Z,Sat May 28 07:26:34 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTyWEeCUUAAtMT8.jpg,,,
1530450424918003712,RT @15outof10 : Penguin ✅ Adopted https://t.co/yhhiEnqACX,dreamingofchocolatetart,tartlikelemon,2022-05-28T07:26:30.000Z,Sat May 28 07:26:30 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTyWBUqVEAAwBZR.jpg,https://pbs.twimg.com/media/FTyWBU2UAAA3pmC.jpg,,
1530450411626242048,RT @15outof10 : Stevie ✅ Adopted https://t.co/oHAgJIqPbq,dreamingofchocolatetart,tartlikelemon,2022-05-28T07:26:27.000Z,Sat May 28 07:26:27 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTyV-nrUsAAL5uE.jpg,https://pbs.twimg.com/media/FTyV-oPUAAA1fJ6.jpg,,
1530450396673560576,RT @15outof10 : Spud ✅ Adopted https://t.co/G0lX20YjLO,dreamingofchocolatetart,tartlikelemon,2022-05-28T07:26:23.000Z,Sat May 28 07:26:23 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FTyV8ZLVEAASxgK.jpg,https://pbs.twimg.com/media/FTyV8ZOUsAE4CHb.jpg,,
1530450386456150017,RT @15outof10 : what if i told you we had 5 more 15/10 dogs get adopted this week… that’d be pretty cool right? you’d probably want to see pictures of them with their new families?,dreamingofchocolatetart,tartlikelemon,2022-05-28T07:26:21.000Z,Sat May 28 07:26:21 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1530411240027213827,"@spoosclues Hi, interested, if you all still looking!",dreamingofchocolatetart,tartlikelemon,2022-05-28T04:50:47.000Z,Sat May 28 04:50:47 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1528938889955512321,RT @MattyWTF1 : Is it just me or does the drone cam add absolutely nothing apart from a bit of motion sickness 😂,dreamingofchocolatetart,tartlikelemon,2022-05-24T03:20:12.000Z,Tue May 24 03:20:12 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,,,,,
1528937389816549377,"RT @bunsenbernerbmd : Hey, you want to get a dog.
That’s great!
WAIT!
Here are TEN things you may not be ready for, that you need to be ready for, to bring a dog into your life.
🧵 #Dogs",dreamingofchocolatetart,tartlikelemon,2022-05-24T03:14:14.000Z,Tue May 24 03:14:14 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,,,,,
