Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18
1530401856467263488,"@BlindGrlMusings @annaverbee @thecatlyf @karupatikoffee Hey I read some, I'm savarna/upper caste but unlearning a lot as I'm reading and regularly talking about this in my immediate surroundings.",shivangi,disabledspice,2022-05-28T04:13:30.000Z,Sat May 28 04:13:30 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,4,,,,,
1529178596291772416,"@PinguicVerse @Puppyvedi Haha the best information I've gotten, love being bombarded if this what it means :D",shivangi,disabledspice,2022-05-24T19:12:42.000Z,Tue May 24 19:12:42 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,
1529178242577760257,"@Puppyvedi @PinguicVerse We have connected, thank youuu :)",shivangi,disabledspice,2022-05-24T19:11:18.000Z,Tue May 24 19:11:18 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,
1529153913718714369,"@harikrishnan_91 @induviduality Thank you for connecting us Indu! Hari, that's awesome! Can I DM you? :)",shivangi,disabledspice,2022-05-24T17:34:37.000Z,Tue May 24 17:34:37 +0000 2022,2,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,
1529153593059987461,"@RakshitaShekhar @PinguicVerse Thank you for connecting us, Rakshita! :)",shivangi,disabledspice,2022-05-24T17:33:21.000Z,Tue May 24 17:33:21 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,,,
1529106306552201216,"@priti_salian Oh woe. Would love to meet, Priti :)",shivangi,disabledspice,2022-05-24T14:25:27.000Z,Tue May 24 14:25:27 +0000 2022,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1529103095825076224,"@anektoholo can I DM you? I'd love to connect, if you like :)",shivangi,disabledspice,2022-05-24T14:12:42.000Z,Tue May 24 14:12:42 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1528791073438707712,"Hi all,
I will be travelling to Ireland and UK between mid-June to mid-July for a conference.
Anyone here in Ireland/UK or anyone can connect me to people they know in these countries?
I'd love to meet new people and explore places with them!
Please connect me, I'd be grateful 🙂",shivangi,disabledspice,2022-05-23T17:32:50.000Z,Mon May 23 17:32:50 +0000 2022,7,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,0,,,,,
1527927346409287680,"RT @sjclblr : Constitution of India  - Article 17. Abolition of Untouchability.

“Untouchability” is abolished and its practice in any form is forbidden. The enforcement of any disability arising out of ""Untouchability” shall be an offence punishable in accordance with law",shivangi,disabledspice,2022-05-21T08:20:41.000Z,Sat May 21 08:20:41 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
1527894022928625665,"@makemytripcare
@MakeMyTripTech
@makemytrip
@makemytripjobs
 WHY HAS MY REQUEST BEEN CLOSED WITHOUT RESOLVING. I HAVE STILL NOT RECEIVED MY REFUND FROM THE FLIGHT THAT WAS CANCELLED BY AIRLINES, IT HAS BEEN MORE THAN 50 DAYS. PLEASE RESPOND ASAP",shivangi,disabledspice,2022-05-21T06:08:16.000Z,Sat May 21 06:08:16 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,4,,,,,
1527892439553708032,@airindiain @FlyWithIX has the refund application been approved from your end?,shivangi,disabledspice,2022-05-21T06:01:59.000Z,Sat May 21 06:01:59 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,2,,,,,
